"CobleA","CobleB","CobleC","CobleM","CobleT","Fpeak","Stedmon_D","Optical_Brighteners","dieselBandII","Petroleum","Lignin","BIX","HIX","FI","M_to_C","JP5_empirical","JP5_normalized","Diesel_Chen","sample","run_name","UniqueID"
0.011530582111399,0.0165169906572039,0.0124502284461951,0.0127522862175176,0.0149741648478891,0.00040907874960803,0.00707367616228705,0.0111526744020481,0.00487563502889835,0.0146600253663246,0.0106101428131945,0.84803516367361,1.82057936831297,1.56176042905645,0.976313441670748,0.974382618780413,0.0607606642025914,4.13739599514611,"Group002Sample0003","aroundtheisland_run4","140_run4_10"
0.0775189132298985,0.116512179619082,0.0708438421787297,0.108387358617165,0.3378593517291,0.0342060637111739,0.0299262180279803,0.0579451949933673,0.023110649583268,0.0560092010910332,0.165992398274166,1.11565910218441,0.609740647458566,2.06242535476531,0.653617202989118,13.1644024021198,0.129949597267162,38.5979662289111,"Group002Sample0004","aroundtheisland_run4","142_run4_11"
0.0143502574820538,0.0324941441072623,0.0122344124719197,0.0187872635551577,0.0289682830635493,0.0178485519296356,0.00661502724522032,0.0101939493632766,0.00440085690547917,0.0146859844980029,0.0148526994573938,0.740539267754672,0.849784080470588,2.0385903297038,0.65120779489789,1.71725511164446,0.0923741333243808,6.28865408577564,"Group002Sample0005","aroundtheisland_run4","143_run4_12"
0.0280037310093112,0.0532265320066624,0.0280342525152207,0.0346082922044629,0.0827724575734475,0.00670264170465238,0.0140298910606218,0.023747486988104,0.0100545543315602,0.0308280195604846,0.0484715958867942,0.946621588947217,0.851331943740785,1.87705262313271,0.810044377503421,3.92273266042141,0.103192706455199,12.8485219600041,"Group002Sample0006","aroundtheisland_run4","144_run4_13"
0.0155994387966631,0.092958717835422,0.0151123610264163,0.0200554313189456,0.0586584733458952,0.00784672400584409,0.00691661468941727,0.0125727741163537,0.00514510704918965,0.0169007241269176,0.0263230036244347,0.949074036059834,0.628374862861579,1.77348059339027,0.753529594356827,3.70737510324571,0.154858190245327,10.0288127317031,"Group002Sample0007","aroundtheisland_run4","145_run4_14"
0.0942118472616914,0.0995672704837699,0.0878742699703736,0.129247904933529,0.353491242376535,0.0513865866655632,0.0388919130253169,0.0721334444728429,0.0291911117708974,0.0758399876592717,0.17781477436284,1.07578322678643,0.758354224207332,2.03926178905021,0.679889318249038,13.4131911637227,0.109978991408528,41.4595785428637,"Group003Sample0001","aroundtheisland_run4","145_run4_15"
0.0176420443356579,0.15793695048489,0.0181956030135233,0.0235262280939587,0.0805581282916572,0.0401380729608339,0.00932662471527048,0.0160853227889161,0.00674714862597938,0.0206427081927129,0.0260684316411569,1.09093364637032,0.546297726662283,1.894260172049,0.773417776145581,5.27170692806409,0.179009744470381,13.342530481061,"Group003Sample0002","aroundtheisland_run4","146_run4_16"
0.00750123684447523,0.0229145871524256,0.00764220345902047,0.00870802655483215,0.0147802851743686,0.00663494628017381,0.00402220281555034,0.00679187098054625,0.00277255555839391,0.00973543624996546,0.0123853362676261,0.964376521229967,1.23303262311513,1.85541138861909,0.877604519336216,0.934793901135616,0.0863254482547822,3.33110617499929,"Group003Sample0003","aroundtheisland_run4","155_run4_17"
0.00757603221279333,0.0209598259109255,0.00672145367103474,0.00877855597872104,0.0220352194694433,0.0101640340435879,0.00366979267059637,0.00631412108714216,0.00244180587546228,0.00860026136213993,0.0207501710765297,1.03539051124128,0.868983881662624,1.89826100343587,0.7656673474917,1.18985389843856,0.103687047775041,4.29361841542115,"Group003Sample0004","aroundtheisland_run4","156_run4_18"
0.0301240846243094,0.057328282483911,0.0242778032115169,0.0428828457473057,0.115146406525234,0.0195444927997587,0.0103733443253482,0.0204629460516649,0.00806381640630673,0.0203352543565566,0.0526880138060778,1.0255241858246,0.534452676431841,2.15425099687357,0.566142539946575,5.02571646195286,0.13103939119629,15.2277171935102,"Group003Sample0005","aroundtheisland_run4","158_run4_19"
0.00930536889502678,0.0558387320915382,0.00765931525058549,0.0124559782865377,0.0280573153511743,0.0162123427095706,0.00357410051450021,0.0062576687567905,0.00227382629740895,0.0095885494475921,0.0219418938494337,0.727149860553527,0.406010010601137,2.41172040696936,0.614910774119092,1.86994324251437,0.132103899757828,6.90265887738886,"Group003Sample0006","aroundtheisland_run4","159_run4_20"
0.0301094782504843,0.0482917744111546,0.0270276478685265,0.0415170514235958,0.126206724868797,0.0059766675895831,0.0127169577916221,0.02252693774478,0.00945059089582244,0.0250816095176886,0.0610457282180376,1.01607121179145,0.616325897868091,1.94587208348631,0.651001141501239,5.15344561074178,0.128130742730767,15.3314045054407,"Group003Sample0007","aroundtheisland_run4","160_run4_21"
0.0147736675699813,0.0722503824132833,0.0127340705928892,0.0205436286816579,0.157653612736837,0.0352962503615395,0.00646138280874213,0.0109267408118317,0.00491942646948782,0.0171417198485956,0.0872449175616221,1.2145468723541,0.358804780941371,2.16238743379811,0.619854982302066,6.25705025069988,0.208139732989756,16.7707619798956,"Group004Sample0001","aroundtheisland_run4","161_run4_22"
0.0139900647150266,0.064000637444557,0.0133777626545485,0.0183825687565636,0.106649305085831,0.0348167720993922,0.00588640744845824,0.010901712650037,0.00477619503827045,0.0146506544561034,0.0403743302705578,0.975703678202375,0.468000008181714,1.89492595535003,0.727741744459515,4.67775621288226,0.187810495696506,12.5278676734732,"Group001Sample0001","aroundtheisland_run5","161_run5_1"
0.016194054740393,0.0250728473020475,0.014501088721581,0.0251315036939721,0.0271319051472654,0.0333438315484951,0.00672045283609597,0.0124049666750822,0.00451897324835343,0.0142391833965317,0.00110158507398887,0.722892747993126,0.914185775770618,1.8804733256481,0.577008399424154,1.56136001584018,0.0745615642816261,6.40997532908991,"Group001Sample0002","aroundtheisland_run5","162_run5_2"
0.0121163837940152,0.0314758964138862,0.00935801948830108,0.0175295816865381,0.0304455232096208,0.0125925085909152,0.00446171546197323,0.007559854977055,0.00277492162223907,0.00992027865770029,0.00854728553095107,0.69260557593558,0.650926770366132,1.98915327563972,0.533841574524714,1.78684486278348,0.110032885829029,6.13594667761507,"Group001Sample0003","aroundtheisland_run5","163_run5_3"
0.00960696511761904,0.0207298401853614,0.00851294266698196,0.0132200565316169,0.0120151714790891,0.0178331150456387,0.00307242786072791,0.00696039614029857,0.00178887315369926,0.00741976078728527,0.00488265960216662,0.619103291460456,0.699457319549971,1.97546067769147,0.643941472309329,1.09489502650901,0.0875930315770562,4.2472341724475,"Group001Sample0004","aroundtheisland_run5","164_run5_4"
0.0156169049589416,0.0326196198146732,0.0141819113590772,0.0182887387727102,0.0260200814241145,0.0440543004893403,0.00643443105062142,0.0116635468480992,0.00421814148767576,0.0136391081002184,0.00412987538530414,0.729601144463301,0.662646603631677,1.84435360376087,0.775445017577647,1.93215261629918,0.0942174653020148,6.96101737843268,"Group001Sample0005","aroundtheisland_run5","165_run5_5"
0.0140817500874581,0.0403283608441516,0.0108184706458729,0.0245419106911241,0.0296634829163085,0.0247429366526731,0.0040448450241721,0.00775997485379047,0.00265084707768441,0.0114476444945371,0.00274053796965009,0.58450123345179,0.589813421524129,2.40324910925049,0.440816152500528,2.02452364386917,0.110352702094432,7.29911262246778,"Group001Sample0006","aroundtheisland_run5","166_run5_6"
0.0111885733662618,0.0230103077225841,0.0102508820589037,0.0139766548000327,0.0221519151952574,0.0154020276485708,0.00503635391769685,0.00851623565853754,0.00343675098490256,0.0118462712788733,0,0.680721210157185,0.945873359242081,1.94779653515806,0.733428864457589,1.35597341909231,0.0942232976956685,4.72770356256405,"Group001Sample0007","aroundtheisland_run5","167_run5_7"
0.00967433561081172,0.0218822130480995,0.00700384775180275,0.012082593943979,0.014298864409281,0.0144337353037432,0.00266834942138716,0.00590097342025217,0.00211321898414388,0.00606343267176733,0.00670405202158163,0.711190181107633,0.650704930120071,2.1310171724384,0.579664249603694,1.06460075128622,0.0953385843000039,4.02206140587051,"Group002Sample0001","aroundtheisland_run5","168_run5_8"
0.00954379243094222,0.0257562081980889,0.00743348031878937,0.012692171029197,0.0130821678500061,0.0220675958146526,0.00290722018453735,0.00540474418890987,0.00237995279864763,0.0055945742679553,0,0.677412378473157,0.706865882130345,2.25757319069117,0.585674452517967,1.02543543232066,0.0912796780196504,4.12600570714541,"Group002Sample0002","aroundtheisland_run5","169_run5_9"
0.0113492410971824,0.0295651568757295,0.00843336444510331,0.0153516018895484,0.020379667211041,0.0125922733049119,0.00394742719788549,0.00708472464012132,0.00249319229384256,0.00905929534866053,0.0161597762859137,0.682012297095078,0.598487330715632,1.98405619307695,0.549347521241082,1.44539335589412,0.104437293648706,5.28985757837939,"Group002Sample0003","aroundtheisland_run5","170_run5_10"
0.0082843710632499,0.032071399327517,0.00563299692315635,0.0145537590066839,0.0189250988310206,0.0200445865712872,0.00239049891687282,0.00521127067271769,0.00174876449130739,0.00550416919982347,0,0.630780866757864,0.431213302602204,2.13238974384122,0.38704756074148,1.43361256782714,0.117483770547437,5.27037872421166,"Group002Sample0004","aroundtheisland_run5","171_run5_11"
0.0205967765574909,0.0426009195273501,0.0206815328427423,0.0298163458120501,0.0497614694640029,0.0271648481923504,0.0083163124750664,0.0175522411569935,0.00641171632905935,0.0192383598198568,0.0127648976452386,1.15893218743235,0.881366472512586,1.9778354654776,0.693630700861538,2.73109841310738,0.098091879237652,8.96845265722924,"Group002Sample0005","aroundtheisland_run5","172_run5_12"
0.0143552434368073,0.0305499895437439,0.0134648904873976,0.0182250851551018,0.0769752287803119,0.0200973375831969,0.00725544565772679,0.0127533961839003,0.00500933542981032,0.0151039908828953,0.0146648770526345,0.948951194863763,0.64934330890984,1.93418185761679,0.738810840816749,3.17381152749577,0.146587999067266,8.58930985144461,"Group002Sample0006","aroundtheisland_run5","173_run5_13"
0.0143898675337954,0.034903213544796,0.0154554510332537,0.0201807887454276,0.0388453214547584,0.0415552796613698,0.00632379180666977,0.0134525047480065,0.00411427262602523,0.0132610520606331,0.0166519784800986,0.900993146878254,0.734285935689758,2.11572553654526,0.765849701328224,2.2880041966447,0.106453575668081,7.62845071341949,"Group002Sample0007","aroundtheisland_run5","175_run5_14"
0.0170550342759635,0.0339096174368962,0.0152383118371497,0.0195639627629328,0.0226010450343299,0.0381186486955113,0.00729740713649309,0.0123849108773076,0.00466314420863422,0.0151046674190061,0.0233650994852031,0.711456671900557,0.786937028285835,1.99816161769078,0.778896996574808,1.57038901368877,0.0742186913032657,6.89063525758081,"Group003Sample0001","aroundtheisland_run5","176_run5_15"
0.0161300045233982,0.023754837985144,0.0144385048054978,0.0189681641688611,0.0158817408387919,0.00672823645559399,0.00663926203949618,0.0117724618838602,0.00513931183696525,0.0149285245851585,0.0196502776772604,0.777255532303149,1.26582138353147,1.90367794975496,0.761196744026533,1.11817004319086,0.0591166240119049,5.47728973508397,"Group003Sample0002","aroundtheisland_run5","177_run5_16"
0.015473584072069,0.0297594758456047,0.0135032409461792,0.0180623449065994,0.0240533173749008,0.0205636588321144,0.00664383468603678,0.0115235298217348,0.00507177438970098,0.0150173423328747,0.000783997783894683,0.845677011288085,1.00108030981575,1.94273619421375,0.747590693013819,1.52745087861469,0.0795968619500697,5.95868905968631,"Group003Sample0003","aroundtheisland_run5","178_run5_17"
0.00989157928601873,0.0332584742733724,0.00920476259691597,0.0117772139956373,0.0182469777322374,0.00630489178530024,0.00306379341810827,0.00585557269232982,0.00226029598692724,0.00798937221854575,0.0208072759491264,0.900436565572275,0.495588758232192,2.0523941125174,0.781573859515987,1.40488345367255,0.11510959020096,5.24794157008188,"Group003Sample0004","aroundtheisland_run5","179_run5_18"
0.00980876288920104,0.0273514845277505,0.00933758898355252,0.0149931111426728,0.0196798876498866,0.0182819510484275,0.00449859707977164,0.00780976992124866,0.00281054090198361,0.0109936617857021,0.00919879671131245,0.880454367191625,0.686759465901648,2.19357778521893,0.622791953897832,1.43560968467761,0.0999270984895668,5.3010939953642,"Group003Sample0005","aroundtheisland_run5","180_run5_19"
0.00976020097979453,0.048762223446324,0.00673286628419317,0.0102342799128387,0.0287513754359197,0.0017820081337205,0.00358140592689036,0.00560500882508012,0.00218831745917872,0.00846420844626399,0.0174665426658831,0.809191190398355,0.581614562065133,2.30981035516831,0.657873962949454,1.53014017752574,0.131820846498627,4.99228402656756,"Group003Sample0006","aroundtheisland_run5","181_run5_20"
0.0082398003255818,0.033600964649213,0.00545574453766048,0.0112099634716558,0.00865126445468359,0.0204407128625959,0.00221821602011433,0.0051947034312597,0.00172433988372597,0.00698901910196318,0.00723604182748245,0.652281692523844,0.605650307022757,2.33020481497227,0.486687093267987,1.03792824598167,0.101410049576182,4.0910008145366,"Group003Sample0007","aroundtheisland_run5","182_run5_21"
0.00870599654049025,0.0330868164459914,0.00715689769006596,0.0106118511182536,0.0163883288364208,0.0202039822042848,0.00284746879447772,0.00595998430720565,0.00189374321997161,0.00827163881629794,0.0117931353499379,0.737414273931497,0.443177049568386,1.77868483011477,0.674424999965867,1.3139353838579,0.109593493785283,5.31453313350774,"Group004Sample0001","aroundtheisland_run5","183_run5_22"
0.0111819218223117,0.0281788454257351,0.0124649914757094,0.016001831192301,0.0286515599393443,0.0254025886972012,0.00419919164185938,0.00949801504463137,0.00261061561380266,0.00908897052595444,0.0221506388852278,0.855089726217835,0.711877584480474,1.95581678076695,0.778972814168088,1.64456340920434,0.101213282680016,6.07393408117726,"Group004Sample0002","aroundtheisland_run5","184_run5_23"
0.0110474050353381,0.0380143400872198,0.00879872103398083,0.0134742744774411,0.0193933322981187,0.0271556660932049,0.00322135045131704,0.0068552857227173,0.00223936221781054,0.00867382121702385,0.0256901126136937,0.69047167702779,0.439572340876453,1.79233883751411,0.65300146948259,1.55296817115757,0.106447912271061,6.42124528445617,"Group004Sample0003","aroundtheisland_run5","185_run5_24"
0.0123417880627056,0.0318906966546113,0.0128071271517707,0.0182488547098328,0.024637368621713,0.0127884136336747,0.00512999956292094,0.0104614792384866,0.00309491946695906,0.0120922834271512,0.0222833722396825,1.03210292788228,0.91400679905386,2.25800181557196,0.701804434054156,1.64102331147712,0.0940230782898698,5.86218120364879,"Group004Sample0004","aroundtheisland_run5","186_run5_25"
0.00935139544321416,0.0366394057559775,0.00794230235847176,0.0110539210999116,0.0243084019243437,0.0213412819379464,0.00333090200303156,0.00679100736832823,0.00229169263627527,0.00856393438335333,0.028160268889464,0.762664555477146,0.459915553767739,2.08289563795037,0.718505432297258,1.79249189620536,0.132978282545053,6.05059767807613,"Group004Sample0005","aroundtheisland_run5","187_run5_26"
0.0106055778743178,0.0268718838414104,0.00775049894925629,0.0137526814758228,0.0185669755763487,0.0315875500858823,0.00302584981774108,0.00557717581043211,0.00210462663966843,0.00866931937071263,0.00378755794776574,0.71837461941566,0.60545257753556,2.10313662070927,0.563562746863706,1.33488273291691,0.101499539790769,5.20925645088279,"Group004Sample0006","aroundtheisland_run5","188_run5_27"
0.0119921801116352,0.0985697614457349,0.0127803681859816,0.0162191485031842,0.042349989079253,0.0307575202329979,0.00510052046123945,0.00999441226448525,0.00365551853949661,0.0124368511075119,0.0162340691174506,0.91771904013837,0.64727459040128,1.96087446205861,0.787980218781059,3.14500883019266,0.16143987353193,8.44312651913247,"Group004Sample0007","aroundtheisland_run5","200_run5_28"
0.014685604139293,0.0253810011188299,0.00208068094173537,0.0195297948973024,0.0305309161012334,0.00657852258928876,0.00711100671503219,0.0119649348845897,0.0049384548673972,0.0180476407409914,0.00352293592615213,0.754844030561928,1.15057510405703,1.81743244321728,0.1065388014916,1.61035961714643,0.0817692048466757,6.00950401189881,"Group005Sample0001","aroundtheisland_run5","202_run5_29"
0.00781881987143129,0.010575909751206,0,0.00935783570639186,0.00766323860101952,0,0.00393823115219595,0.00727518601355556,0.00261604337977148,0.00907437712262394,0.0102174040461265,0.882588103980378,1.91223462676119,1.78574856131409,0,0.559289605778293,0.0544479862592301,2.79409238833265,"Group005Sample0002","aroundtheisland_run5","203_run5_30"
0.0153930183202672,0.0293272226821653,0.00252751647107367,0.0201492864432136,0.0369600455831595,0.000683452912412327,0.00717866481027169,0.0120212769457971,0.00476421834018523,0.016739555312669,0.0195161959561132,0.81881523694882,1.28556111754954,1.90947789858871,0.125439502693901,1.87226360374459,0.0910563147120518,6.69357959349209,"Group005Sample0003","aroundtheisland_run5","204_run5_31"
0.0156618473203356,0.0203577238100704,0.00172559072928381,0.0180761701906626,0.0150588016569684,0.00653503411906192,0.00725883998303857,0.0114340719339624,0.00497409528396484,0.0162798445482936,0.0106954184190676,0.693748564335554,1.50748000513647,1.65744685095805,0.0954621864633235,1.03279307769022,0.0559990316457568,4.85296718069758,"Group005Sample0004","aroundtheisland_run5","208_run5_32"
0.00610836272754329,0.0218013951598438,0,0.00801587409838573,0.00972227941847236,0.0153405228322996,0.00227230314529759,0.0036358478380597,0.00163859531506835,0.00620774813495722,0.0128383057463642,0.688481694721147,0.753675140945133,2.32997139576141,0,0.739428955494253,0.0985282236628904,2.59093918465273,"Group005Sample0005","aroundtheisland_run5","209_run5_33"
0.0132764310945405,0.01368306678475,0.000987525655828655,0.0153969760190897,0.0202564951672924,0.00237171420062327,0.00662014400903317,0.0104989486021605,0.0045473422344695,0.0135821774659515,0.028674162780572,0.891095089432517,1.98071557628568,1.72462792993586,0.0641376368063631,1.06276791528217,0.065256523517501,4.22703485139585,"Group005Sample0006","aroundtheisland_run5","lter_6_fringe_run5_34"
0.00993140431148819,0.0417044169934544,0,0.0152066542470184,0.0515939248177984,0.028026157128712,0.00457729077466625,0.00769376691457371,0.00294482070148878,0.0116446157838356,0.0104805435708862,0.975873706474279,0.550300459175174,2.17283656032528,0,2.72642570624535,0.162248733081175,7.65405658799609,"Group005Sample0007","aroundtheisland_run5","lter_3_bac_run5_35"
0.0109564537233556,0.0180388584542659,0,0.0118930289306781,0.00838847541208871,0,0.00631942099640185,0.00844173026618532,0.00459934160946242,0.0142119872378644,0.00687985429808508,0.784760103842493,2.4360018978959,1.66920627872052,0,0.613476878879091,0.0454209529958232,3.1063460032502,"Group006Sample0001","aroundtheisland_run5","opu_1_run5_36"
0.0118758006536335,0.0143888114799026,0.00027326964163751,0.0144493262432689,0.0219583139683848,0,0.00646381928898172,0.0103496190839904,0.00483499278064389,0.0135369802997298,0.0125563644624289,0.815517273026413,1.75158796790362,1.68940460047058,0.0189122757031533,1.04814069865795,0.0693488135071288,3.74460382590885,"Group006Sample0002","aroundtheisland_run5","opu_2_run5_37"
0.0132026368496996,0.0408637533316255,0.0016472643296242,0.0195436171989621,0.0466044987197071,0.0097438135590806,0.0070914005355264,0.011294403630127,0.00467883219043971,0.015865566533899,0.0242447380790386,0.879694047363212,0.83789325530417,2.08622056720858,0.0842865633753658,2.59695635844124,0.133213449197905,7.06424141776844,"Group006Sample0003","aroundtheisland_run5","lter_3_fringe_run5_38"
0.0792797551268089,0.404917803269149,0.0615089681620034,0.118014415762033,0.540256483792714,0.126846337659794,0.025771716051933,0.0465799031797165,0.0187639562623888,0.0615296683270196,0.242848650292673,1.04970797611305,0.292673411286791,2.20131546400415,0.521198768513429,29.4260790563427,0.232578559264265,67.3639403490209,"Group001Sample0001","aroundtheisland_run6","12_run6_1"
0.0277038397952042,0.129334442005633,0.0282239966231555,0.0373319957385841,0.0652188801748995,0.0410406815691387,0.011962191307803,0.0217136019661317,0.00820974482538552,0.0304152293229447,0.0267195914216898,0.806545168893116,0.843855295333595,1.91073682715632,0.756026996809733,4.35656936859268,0.112289380403902,14.0424341658669,"Group001Sample0002","aroundtheisland_run6","16_run6_2"
0.0220602352128781,0.0916541239056014,0.0203866000020052,0.0297909479933364,0.0470466004108899,0.0177744326134786,0.00947606920804963,0.0161081964725621,0.00670066964419856,0.0213498341684985,0.0362445112138717,0.829375556300655,0.760919746286771,1.84665678171543,0.684321962717174,3.27430417159324,0.10923616361992,10.8274623893348,"Group001Sample0003","aroundtheisland_run6","17_run6_3"
0.197690030711123,0.341579127583145,0.187456504900119,0.258108808991268,1.24197637224643,0.118032700764708,0.0791004056120489,0.150481542047004,0.061583441451468,0.155649860579765,0.679046211628066,1.09484505014325,0.543624988456113,1.81766744417694,0.726269303371434,44.1909471853203,0.15871533587395,116.709475262669,"Group001Sample0004","aroundtheisland_run6","19_run6_4"
0.0140375177262129,0.0524704495245183,0.0146678749931428,0.0201880345013461,0.0562172620822522,0.0168289616103112,0.00750697574812467,0.0112717304764817,0.00508857334867686,0.0177003062773267,0.0306952658516228,1.02915099911184,0.595952330273773,2.18394467686185,0.726562805911827,3.07681197991435,0.131552347972155,9.68884715429441,"Group001Sample0005","aroundtheisland_run6","20_run6_5"
0.0176915080704519,0.0515249056560832,0.0168744490428285,0.0255712064825305,0.0295928446229154,0.0292927603338745,0.00762352414445023,0.0130755357569853,0.00525342036140219,0.018489235593458,0.0278887553261841,0.765087490057842,1.03381957843483,2.04065960732403,0.659900386567861,1.90261008602485,0.079831833064124,7.84325830068075,"Group001Sample0006","aroundtheisland_run6","21_run6_6"
0.0140108914404062,0.222938790719845,0.0145717136944384,0.0193604243671711,0.0790895630956669,0.0654896175624715,0.00762520494277323,0.0112296766650226,0.00538920929677919,0.0190236036257157,0.039727878159922,1.04709845740109,0.358408874630301,2.37000649942692,0.752654663869207,6.21353495675538,0.232521270202534,15.1450771393714,"Group001Sample0007","aroundtheisland_run6","22_run6_7"
0.0157841434218267,0.0920870857688029,0.0163514250568581,0.0194552414210332,0.030309568550603,0.0134881814009031,0.00765198635747702,0.0134467485325907,0.00564915452652621,0.0166581384683417,0.0180206103869195,0.764335261364711,0.942968062293239,1.79249715638583,0.840463744602033,2.66515045485158,0.121069407206054,7.71789025995529,"Group002Sample0001","aroundtheisland_run6","24_run6_8"
0.0129327501542631,0.10194615935761,0.0147935453523344,0.0146641755325629,0.052483177143397,0.0441074124754052,0.00670858329310566,0.0117340578909778,0.00483510889506981,0.0160611255530926,0.0216082594723418,0.850507570798643,0.562819181797854,1.81533467598492,1.00882216797557,3.68351314848529,0.167267007508155,9.57299682552628,"Group002Sample0002","aroundtheisland_run6","26_run6_9"
0.123903030314182,0.660772940249109,0.0838702708163888,0.22391842865319,1.04505806531176,0.242753265866042,0.0399909135793271,0.0625421472453869,0.0289813171485308,0.0941487311206941,0.435024833369877,1.8901601373274,0.223449078719607,2.2523957414184,0.374557249802288,53.6072447890715,0.22251195889948,132.392166307759,"Group002Sample0003","aroundtheisland_run6","27_run6_10"
0.0120583647103693,0.0495986968158689,0.0136135088007145,0.0185489641413643,0.0349692486065768,0.0176739062434156,0.00576750853117586,0.0111348509986707,0.00389980003392002,0.0149872624127264,0.00510012814836843,0.948919480412938,1.08918612610339,2.0040093693687,0.733922859355592,2.26849455269381,0.120590627714886,6.18301792364403,"Group002Sample0004","aroundtheisland_run6","28_run6_11"
0.0122104473992771,0.114743472183278,0.011996773397066,0.0202021564861122,0.0313255571982206,0.0348641961925766,0.00467532991944027,0.0101980059972229,0.00329083251917199,0.0119364520474699,0.0275206913464566,0.857160946936896,0.603318478692876,2.17945766642318,0.593836277098097,3.00655355178736,0.161932295173419,7.9706924410771,"Group002Sample0005","aroundtheisland_run6","29_run6_12"
0.00870779859930805,0.0435632953767556,0.0094823988436709,0.0100926074560019,0,0.0372388709060921,0.00433813852235035,0.00780383787922325,0.00297098059459738,0.00933098592860256,0,0.694846879743094,0.882300652340915,2.00049133144303,0.939539052223014,0.82659764458099,0.0716294521152844,3.56936213882915,"Group002Sample0006","aroundtheisland_run6","32_run6_13"
0.0112323575784907,0.137186942010779,0.0119686563436398,0.0127924673605987,0.0502621520822457,0.013906564066674,0.0059591952287222,0.00937408696570833,0.00440421811309547,0.0146908563060239,0.00113110568125652,1.00830836067351,0.48986549832356,1.79967883512507,0.93560186680669,4.13556054096737,0.221634087676582,8.90463127908374,"Group002Sample0007","aroundtheisland_run6","33_run6_14"
0.013394176966994,0.0667425195308402,0.0126366627944516,0.0249801052134407,0.0187743608916958,0.0296836742736805,0.00594259927731257,0.00924293012656588,0.00431072194283179,0.0130299846467919,0,0.721371867201309,0.761431117160091,2.24955263923346,0.505869078071469,2.23524692796266,0.116524314814904,6.58809264746949,"Group003Sample0001","aroundtheisland_run6","34_run6_15"
0.0852243919204554,0.478975878957142,0.0731542432975549,0.107485613986083,0.524222574552643,0.199797830313089,0.0393526964269477,0.0587090241879203,0.0284329782567894,0.0909463721959908,0.230548654634921,0.928126122650743,0.273861140709157,1.85523285634117,0.680595668430818,32.7254675007187,0.223282413888137,76.9433370853372,"Group003Sample0002","aroundtheisland_run6","35_run6_16"
0.0233077057325761,0.0581877986345071,0.0249330335440407,0.0246597346396118,0.0308483657853469,0.0410701170260475,0.0123053755371916,0.0195636755001364,0.00888481877558297,0.0255428372026725,0,0.745641130598134,1.22051487088227,1.83085332973629,1.01108279989315,2.30581508094425,0.0808680007130114,7.79539333500515,"Group003Sample0003","aroundtheisland_run6","36_run6_17"
0.0234958580658359,0.100881835020114,0.0253405397516417,0.0263944149400818,0.0584924292292941,0.0202138889639401,0.0111371460343739,0.0206350598261425,0.00757205469633038,0.0232534117248398,0,0.883455322386731,0.891052492481752,2.05779245313832,0.960072038314453,3.97734551212062,0.131727116768152,10.5706833927521,"Group003Sample0004","aroundtheisland_run6","37_run6_18"
0.0142938337447326,0.177855333006382,0.0126168506863263,0.0349649569573509,0.0336366528421417,0.0741760927355233,0.00510024046811998,0.0109009213567919,0.00469140284876997,0.0100683070996707,0,0.542523262277967,0.331368011013901,2.97533877042242,0.360842734676204,4.68527899495566,0.184588972857547,11.4713425747728,"Group003Sample0005","aroundtheisland_run6","38_run6_19"
0.011377498198821,0.118271867967784,0.0126313678794728,0.0119473009820554,0.0496615335933704,0.0285567489236116,0.00591398819194952,0.00947983780844507,0.00450314407910359,0.0130634933614389,0,0.811956446928985,0.653627426518081,1.94878745631998,1.05725702386211,3.82735356602543,0.212422247412076,8.29628648237176,"Group003Sample0006","aroundtheisland_run6","39_run6_20"
0.0156104777778364,0.0465052999452218,0.0161865342155142,0.0251451588480661,0,0.0227620415101321,0.00691258041853357,0.0131450615894527,0.00509043640908853,0.0155572555406641,0,0.909716490490188,1.86764665055813,2.03703579746201,0.643723681099714,0.872606330186178,0.0464201048691823,4.69251391438658,"Group003Sample0007","aroundtheisland_run6","40_run6_21"
0.0155348974301197,0.0460513090567,0.0172936162913663,0.0190288149853972,0.0128836191380392,0.0558942091638553,0.00726825983548037,0.0129292765951917,0.00533161767355505,0.0184211067558765,0.0164369657953697,0.766404456924691,0.898440544949476,2.0346072724946,0.908812046606029,1.44416689608385,0.0655481643317882,7.27403949471058,"Group004Sample0001","aroundtheisland_run6","41_run6_22"
0,0,0.000230088728831209,0,0,0.00791283195372967,0,0,0,0,0,NA,4.61688024914996,NA,Inf,0,0,0.104326859206907,"Group004Sample0002","aroundtheisland_run6","milliq_run6_23"
0.000130171899299545,0,0,0,0,0.00792967677466449,0,0,0,0,0,NA,0.145603431553532,2.36530156547094,NA,0.00211788179599663,0.0038264018101661,0.241615345772471,"Group004Sample0003","aroundtheisland_run6","milliq_run6_24"
4.8157051437331e-05,0,0.000102065910749068,0,0,0,0,0,8.45964464565517e-05,0.00041586486509372,0,Inf,1.86217835576641,NA,Inf,0,0,0.239806350206486,"Group004Sample0004","aroundtheisland_run6","milliq_run6_25"
0.000317097470741655,0,8.24592541984425e-05,0,0,0.00713299331764004,0,0,0,0,0,NA,0.110414202060846,52.1571863428642,Inf,0.000859135922641755,0.00141600486504342,0.27155329885792,"Group004Sample0005","aroundtheisland_run6","milliq_run6_26"
0,0,0.000185276703450552,0,0,0.0129984828995747,0,0,9.84870009575416e-05,0,0,Inf,4.13485530986085,0,Inf,0,0,0.224258353155851,"Group004Sample0006","aroundtheisland_run6","milliq_run6_27"
